iteration,objective
0,0.6041294365205552
1,0.45698358660839355
2,0.45698358660839355
3,0.32982702195294855
4,0.3281386189562057
5,0.3280976938883586
6,0.32809441371261
7,0.3280937892461599
8,0.328093633316939
9,0.3280935929431787
10,0.3280935823667059
11,0.3280935795801319
12,0.328093578842088
13,0.32809357864582234
14,0.32809357859344696
15,0.3280935785794308
16,0.3280935785756711
17,0.32809357857466054
