iteration,objective
0,2.256871579232186
1,1.7459836330930112
2,1.5214019982118236
3,1.470196973929979
4,1.4627268146215044
5,1.4616898957996567
6,1.4615346884516962
7,1.461509317077182
8,1.4615048050714778
9,1.461503936864336
10,1.4615037570370424
11,1.4615037171328935
12,1.4615037076867914
13,1.461503705310664
14,1.4615037046777752
15,1.4615037044998596
16,1.4615037044472294
17,1.4615037044308918
18,1.4615037044255834
19,1.461503704423782
20,1.4615037044231451
