iteration,objective
0,2.0832759564529733
1,1.6598739602694585
2,1.486878850807659
3,1.44554496618676
4,1.439693465503998
5,1.439011470153536
6,1.4389354414971116
7,1.4389270521037976
8,1.438926128639663
9,1.4389260270229463
10,1.4389260158376367
11,1.4389260146057792
12,1.4389260144700307
13,1.438926014455062
14,1.4389260144534104
