iteration,objective
0,0.6809224571894814
1,0.5073026784419539
2,0.4843514505713335
3,0.476831350218574
4,0.4332407551061435
5,0.4332407551061435
6,0.4331535714623531
7,0.4329999120248347
8,0.4329062647755283
9,0.43289476524723197
10,0.43282639071498713
11,0.4327983449591558
12,0.4327983449591558
13,0.4327983449591558
14,0.43279317399128486
15,0.43279317399128486
16,0.4327920424518335
17,0.43279144778599116
18,0.4327907066137178
19,0.4327907066137178
20,0.4327901622796464
21,0.4327901622796464
22,0.4327901622796464
23,0.43279008174200573
24,0.43279006459554836
25,0.43279004803761695
26,0.43279004803761695
27,0.4327900421213045
28,0.4327900385812803
29,0.4327900362948544
30,0.43279003618981676
31,0.43279003564760943
32,0.43279003526195264
33,0.43279003514504416
34,0.43279003483913564
35,0.43279003481556216
36,0.43279003481556216
37,0.43279003480748796
