iteration,objective
0,1.5483493213348543
1,1.1018052594847423
2,1.1427264531442078
3,1.0912123097607924
4,1.1154554249177617
5,1.0917881051645197
6,1.098321074793929
7,1.091246296318159
8,1.096483833135229
9,1.0911535130633376
10,1.0953747429061604
11,1.0911755184541003
12,1.0936540697638324
13,1.0911533887815912
14,1.093289595223316
15,1.0911557262822347
16,1.0927098862744289
17,1.0911525302597664
18,1.0924031428594994
19,1.0911529976020258
20,1.092143857528215
21,1.091152138629844
22,1.09201770222452
23,1.091153600906685
24,1.0918308806753463
25,1.0911529171724075
26,1.0917818452842059
27,1.0911519803929748
28,1.0916822601681317
29,1.0911526725628986
30,1.0916032200916403
31,1.0911528080094717
32,1.091555065371089
33,1.091152481477529
34,1.0915108321229448
35,1.0911524635393497
36,1.0914696676288602
37,1.0911524726072654
38,1.0914378449880004
39,1.0911523542416153
40,1.091411447779134
41,1.091152265968636
42,1.0913875932265658
43,1.0911522383092573
44,1.091366341862684
45,1.0911522137085223
46,1.0913482764208207
47,1.0911521675659113
48,1.0913327159640311
49,1.091152123326508
50,1.0913187996331717
51,1.0911520957278948
52,1.0913062131324676
53,1.0911520769507217
54,1.0912950004740976
55,1.0911520558599783
56,1.0912850889270895
57,1.0911520319599952
58,1.0912762211284133
59,1.0911520109099153
60,1.0912681625633271
61,1.0911519949629025
62,1.0912608063449796
63,1.0911519820354207
64,1.0912541250550822
65,1.091151969154075
66,1.0912480734696526
67,1.091151955894552
68,1.0912425647398707
69,1.0911519434761638
70,1.0912375080785024
71,1.091151932942242
72,1.0912328429749185
73,1.0911519240170464
74,1.0912285394028094
75,1.091151915842386
76,1.0912245758996466
77,1.0911519077855538
78,1.0912209225573803
79,1.0911518999531349
80,1.0912175418837757
81,1.0911518927052988
82,1.0912143993164298
83,1.0911518862866123
84,1.0912114702025786
85,1.0911518805530944
86,1.0912087389409844
87,1.091151875230645
88,1.0912061928677057
89,1.0911518700908025
90,1.0912038176616314
91,1.0911518651384184
92,1.0912015968149413
93,1.0911518604695607
94,1.0911995144242261
95,1.0911518561897056
96,1.0911975575144868
97,1.0911518522776087
98,1.0911957166738353
99,1.0911518486520053
100,1.0911939845224117
101,1.091151845201095
102,1.0911923540592212
103,1.0911518418850794
104,1.0911908176250935
105,1.0911518387076193
106,1.0911893673418624
107,1.0911518357149883
108,1.0911879958560304
109,1.0911518329230976
110,1.0911866971155613
111,1.0911518303262977
112,1.091185466280933
113,1.0911518278802503
114,1.0911842993530165
115,1.0911518255502268
116,1.0911831924801492
117,1.0911518233089468
118,1.0911821417428678
119,1.0911518211612257
120,1.0911811431124994
121,1.0911518191149545
122,1.0911801928158338
123,1.0911518171839603
124,1.0911792875024295
125,1.0911518153625603
126,1.091178424400644
127,1.0911518136406122
128,1.0911776011214547
129,1.0911518119966728
130,1.0911768155212433
131,1.0911518104193574
132,1.0911760654602374
133,1.0911518088998704
134,1.091175348813988
135,1.091151807442327
136,1.091174663467049
137,1.0911518060486232
138,1.0911740074754654
139,1.0911518047232067
140,1.0911733790877243
141,1.09115180346129
142,1.0911727768084896
143,1.0911518022579851
144,1.0911721992951038
145,1.091151801103072
146,1.091171645325645
147,1.0911517999916143
148,1.0911711136883977
149,1.0911517989186297
150,1.0911706032017772
151,1.0911517978855048
152,1.0911701126902216
153,1.0911517968920987
154,1.0911696410612852
155,1.0911517959406118
156,1.0911691873014133
157,1.0911517950287624
158,1.091168750522311
159,1.0911517941548576
160,1.091168329912826
161,1.091151793313749
162,1.0911679247410724
163,1.0911517925027314
164,1.0911675342931813
165,1.091151791718157
166,1.091167157883978
167,1.0911517909598905
168,1.0911667948272459
169,1.091151790227012
170,1.091166444473372
171,1.0911517895207443
172,1.0911661061994737
173,1.0911517888401852
174,1.0911657794446032
175,1.091151788185218
176,1.0911654636883275
177,1.0911517875534036
178,1.09116515846497
179,1.0911517869433767
180,1.091164863329466
181,1.0911517863525266
182,1.091164577864749
183,1.0911517857801005
184,1.0911643016546906
185,1.0911517852247694
186,1.0911640343013356
187,1.0911517846869203
188,1.0911637754115036
189,1.0911517841660123
190,1.0911635246200382
191,1.091151783662453
192,1.091163281578837
193,1.0911517831752733
194,1.091163045973887
195,1.0911517827041093
196,1.0911628175080146
197,1.0911517822474182
198,1.0911625959097826
199,1.0911517818045309
200,1.091162380913882
201,1.091151781374114
202,1.0911621722695557
203,1.0911517809559519
204,1.0911619697260497
205,1.0911517805493498
206,1.0911617730452732
207,1.0911517801545472
208,1.0911615819926577
209,1.091151779771108
210,1.091161396350969
211,1.0911517793991794
212,1.0911612159114787
213,1.0911517790380794
214,1.0911610404843306
215,1.091151778687586
216,1.0911608698871933
217,1.0911517783467835
218,1.0911607039521327
219,1.0911517780153386
220,1.0911605425137723
221,1.091151777692467
222,1.091160385415968
223,1.0911517773780617
224,1.0911602325024548
225,1.0911517770716552
226,1.0911600836251991
227,1.0911517767733634
228,1.0911599386376236
229,1.0911517764828633
230,1.0911597974033767
231,1.0911517762002407
232,1.0911596597899902
233,1.091151775925072
234,1.0911595256760669
235,1.0911517756572617
236,1.0911593949439793
237,1.0911517753962607
238,1.09115926748523
239,1.0911517751418902
240,1.0911591431928438
241,1.0911517748936392
242,1.09115902196625
243,1.0911517746514179
244,1.091158903704735
245,1.0911517744148744
246,1.0911587883129208
247,1.0911517741840504
248,1.0911586756956344
249,1.0911517739587042
250,1.0911585657637202
251,1.0911517737389007
252,1.0911584584295095
253,1.0911517735243828
254,1.0911583536120397
255,1.091151773315134
256,1.0911582512322808
257,1.0911517731108251
258,1.0911581512173407
259,1.091151772911368
260,1.0911580534954322
261,1.0911517727164188
262,1.0911579579994914
263,1.0911517725259012
264,1.091157864662474
265,1.0911517723395376
266,1.0911577734210292
267,1.091151772157322
268,1.0911576842115436
269,1.0911517719790593
270,1.0911575969740395
271,1.0911517718047878
272,1.091157511648803
273,1.0911517716343402
274,1.0911574281801735
275,1.0911517714677388
276,1.0911573465132984
277,1.0911517713047896
278,1.0911572665974438
279,1.0911517711454657
280,1.0911571883826299
281,1.091151770989544
282,1.0911571118224441
283,1.0911517708369745
284,1.091157036870692
285,1.0911517706875444
286,1.0911569634839997
287,1.0911517705412237
288,1.0911568916187606
289,1.0911517703978448
290,1.091156821233783
291,1.0911517702574143
292,1.0911567522876457
293,1.0911517701198048
294,1.0911566847413898
295,1.0911517699850397
296,1.0911566185561472
297,1.091151769852999
298,1.0911565536956933
299,1.0911517697236919
300,1.0911564901241333
301,1.0911517695969823
302,1.0911564278081667
303,1.0911517694728536
304,1.0911563667147484
305,1.0911517693511579
306,1.0911563068130867
307,1.0911517692318684
308,1.0911562480723624
309,1.091151769114846
310,1.091156190463611
311,1.0911517690000772
312,1.091156133957624
313,1.091151768887448
314,1.091156078526834
315,1.0911517687769654
316,1.0911560241434457
317,1.0911517686685377
318,1.0911559707813179
319,1.09115176856218
320,1.0911559184142547
321,1.0911517684578078
322,1.0911558670177945
323,1.0911517683554277
324,1.0911558165675566
325,1.0911517682549472
326,1.091155767040866
327,1.091151768156359
328,1.091155718415106
329,1.0911517680595633
330,1.0911556706691825
331,1.0911517679645462
332,1.0911556237819187
333,1.0911517678712122
334,1.091155577733432
335,1.0911517677795526
336,1.0911555325036297
337,1.0911517676894855
338,1.0911554880735665
339,1.0911517676010143
340,1.0911554444240756
341,1.0911517675140707
342,1.091155401537111
343,1.0911517674286648
344,1.0911553593944927
345,1.0911517673447357
346,1.0911553179791975
347,1.091151767262291
348,1.0911552772741586
349,1.0911517671812665
350,1.0911552372634656
351,1.091151767101662
352,1.091155197931183
353,1.09115176702341
354,1.0911551592624489
355,1.0911517669465038
356,1.0911551212423172
357,1.091151766870876
358,1.0911550838567825
359,1.0911517667965198
360,1.091155047091678
361,1.091151766723375
362,1.0911550109336652
363,1.0911517666514408
364,1.091154975369211
365,1.0911517665806656
366,1.0911549403855634
367,1.0911517665110548
368,1.091154905969806
369,1.091151766442563
370,1.091154872109808
371,1.0911517663751966
372,1.0911548387933327
373,1.0911517663089119
374,1.0911548060089389
375,1.0911517662437118
376,1.0911547737451168
377,1.09115176617955
378,1.0911547419911254
379,1.0911517661164254
380,1.0911547107361468
381,1.0911517660542895
382,1.0911546799700655
383,1.0911517659931396
384,1.0911546496826485
385,1.0911517659329293
386,1.0911546198642863
387,1.0911517658736571
388,1.0911545905052171
389,1.0911517658152816
390,1.0911545615962461
391,1.0911517657578051
392,1.0911545331280226
393,1.0911517657011918
394,1.0911545050917424
395,1.0911517656454464
396,1.0911544774784727
397,1.0911517655905358
398,1.0911544502798303
399,1.0911517655364653
400,1.0911544234873358
401,1.0911517654832026
402,1.0911543970930588
403,1.0911517654307494
404,1.0911543710889913
405,1.091151765379072
406,1.0911543454676487
407,1.0911517653281704
408,1.0911543202214609
409,1.0911517652780107
410,1.091154295343339
411,1.0911517652285911
412,1.091154270826085
413,1.0911517651798799
414,1.0911542466629356
415,1.0911517651318765
416,1.0911542228470008
417,1.0911517650845521
418,1.091154199371793
419,1.0911517650379081
420,1.0911541762306984
421,1.0911517649919196
422,1.0911541534174931
423,1.091151764946589
424,1.0911541309258455
425,1.0911517649018936
426,1.0911541087498098
427,1.0911517648578357
428,1.0911540868833556
429,1.0911517648143925
430,1.091154065320837
431,1.0911517647715656
432,1.0911540440565304
433,1.091151764729331
434,1.0911540230850842
435,1.0911517646876887
436,1.091154002401066
437,1.0911517646466145
438,1.0911539819993878
439,1.091151764606108
440,1.0911539618748693
441,1.0911517645661464
442,1.091153942022646
443,1.091151764526729
444,1.0911539224377491
445,1.0911517644878348
446,1.0911539031155044
447,1.0911517644494653
448,1.091153884051135
449,1.0911517644116009
450,1.0911538652401445
451,1.091151764374245
452,1.0911538466779456
453,1.0911517643373791
454,1.0911538283602285
455,1.091151764301006
456,1.091153810282604
457,1.091151764265108
458,1.09115379244096
459,1.0911517642296873
460,1.0911537748311146
461,1.091151764194727
462,1.0911537574491534
463,1.0911517641602269
464,1.0911537402910931
465,1.0911517641261692
466,1.0911537233532038
467,1.0911517640925552
468,1.091153706631681
469,1.091151764059367
470,1.091153690122953
471,1.0911517640266046
472,1.0911536738233698
473,1.0911517639942523
474,1.0911536577294974
475,1.0911517639623107
476,1.0911536418378192
477,1.0911517639307655
478,1.0911536261450268
479,1.0911517638996175
480,1.0911536106477326
481,1.0911517638688544
482,1.0911535953427531
483,1.0911517638384773
484,1.0911535802268333
485,1.0911517638084736
486,1.0911535652969206
487,1.0911517637788446
488,1.0911535505498988
489,1.0911517637495778
490,1.09115353598285
491,1.0911517637206751
492,1.0911535215927963
493,1.0911517636921222
494,1.09115350737695
495,1.0911517636639203
496,1.0911534933324638
497,1.0911517636360561
498,1.0911534794566677
499,1.091151763608531
500,1.0911534657468285
501,1.0911517635813317
502,1.0911534522003794
503,1.0911517635544588
504,1.0911534388146875
505,1.0911517635279009
506,1.0911534255872761
507,1.0911517635016597
508,1.0911534125156044
509,1.091151763475723
510,1.0911533995972815
511,1.0911517634500938
512,1.0911533868298562
513,1.0911517634247616
514,1.0911533742110262
515,1.0911517633997274
516,1.0911533617384324
517,1.0911517633749828
518,1.0911533494098633
519,1.0911517633505277
520,1.091153337223056
521,1.0911517633263532
522,1.0911533251758914
523,1.0911517633024599
524,1.0911533132661995
525,1.0911517632788386
526,1.091153301491949
527,1.0911517632554897
528,1.0911532898510583
529,1.091151763232403
530,1.0911532783415747
531,1.0911517632095797
532,1.091153266961494
533,1.0911517631870111
534,1.0911532557089336
535,1.0911517631646968
536,1.091153244581958
537,1.0911517631426286
538,1.091153233578748
539,1.0911517631208079
540,1.0911532226974312
541,1.0911517630992258
542,1.0911532119362484
543,1.0911517630778846
544,1.091153201293392
545,1.091151763056776
546,1.0911531907671632
547,1.0911517630359018
548,1.0911531803558192
549,1.0911517630152536
550,1.0911531700577248
551,1.091151762994834
552,1.091153159871204
553,1.0911517629746343
554,1.091153149794685
555,1.091151762954656
556,1.0911531398265557
557,1.0911517629348921
558,1.0911531299653068
559,1.0911517629153427
560,1.091153120209387
561,1.0911517628960008
562,1.0911531105573413
563,1.0911517628768668
564,1.0911531010076743
565,1.091151762857934
566,1.09115309155898
567,1.0911517628392027
568,1.091153082209812
569,1.0911517628206666
570,1.09115307295881
571,1.0911517628023266
572,1.0911530638045726
573,1.0911517627841762
574,1.0911530547457815
575,1.0911517627662166
576,1.091153045781081
577,1.0911517627484422
578,1.0911530369091966
579,1.0911517627308538
580,1.0911530281288166
581,1.091151762713446
582,1.0911530194387113
