iteration,objective
0,2.0832759564529733
1,1.660132815239481
2,1.4869400626005205
3,1.4455539261222088
4,1.4396944632655135
5,1.4390115740425062
6,1.4389354521406863
7,1.4389270531880305
8,1.4389261287496682
9,1.438926027034054
10,1.438926015838751
11,1.43892601460589
12,1.438926014470041
13,1.4389260144550635
14,1.4389260144534106
