iteration,objective
0,0.6809224571894814
1,0.5615748920466095
2,0.4500402446930855
3,0.4741005067113436
4,0.4373977452811314
5,0.4535335249873297
6,0.4342344277479511
7,0.44686984545637043
8,0.4331202603549705
9,0.44386266865104707
10,0.43282193297989324
11,0.44169675693172394
12,0.43279354113015484
13,0.43957359152265657
14,0.43282149410803683
15,0.4368946155259293
16,0.4328225689504463
17,0.43614138000982716
18,0.4328212304399698
19,0.43508424580826904
20,0.43286345627512834
21,0.4347245825003271
22,0.4328306725735986
23,0.4344963490583076
24,0.4328164588273694
25,0.4343388740292781
26,0.43280368380755396
27,0.4341541136360182
28,0.4328035548518205
29,0.4339881369515902
30,0.43280383260362
31,0.4337336052033011
32,0.43281915300061996
33,0.43359686244762674
34,0.4328140933200256
35,0.43351011259980254
36,0.4328112706863007
37,0.43345315825233843
38,0.4328054614377196
39,0.433404295257588
40,0.4328018722832795
41,0.43336556581351604
42,0.43279826113060904
43,0.4333287650338117
44,0.43279611823260566
45,0.43329799769664823
46,0.4327942056569149
47,0.4332613767206892
48,0.43279406818255595
49,0.4332215460438526
50,0.4327949821247397
51,0.433155270289404
52,0.43279966562782285
53,0.4331111416138578
54,0.4327999620186228
55,0.43308430453666524
56,0.43279959471752705
57,0.43306728963306945
58,0.4327980782145612
59,0.4330529374142851
60,0.43279692912532763
61,0.4330407446975772
62,0.43279573503047003
63,0.43302938810829483
64,0.4327948100036526
65,0.43301922513964614
66,0.43279394874653493
67,0.433009600301034
68,0.4327932748942671
69,0.4330008931779223
70,0.43279265914470616
71,0.4329924661716213
72,0.4327921978330802
73,0.43298479918091765
74,0.4327917794713273
75,0.4329766787375672
76,0.43279156847031625
77,0.43296845773777226
78,0.43279150016454115
79,0.43295553744161375
80,0.43279218805793745
81,0.4329397654265121
82,0.432793120779096
83,0.43292428454396437
84,0.43279402769532604
85,0.43291550200769113
86,0.4327939274654097
87,0.43290968579793526
88,0.43279371123590143
89,0.43290539499408376
90,0.43279332481296745
91,0.43290156574944766
92,0.43279299451066877
93,0.43289815431585277
94,0.4327926531603986
95,0.43289492968071486
96,0.4327923591809544
97,0.4328919524067574
98,0.4327920776569294
99,0.4328891158296054
100,0.43279183224375495
101,0.4328864725604149
102,0.4327916020664759
103,0.4328839424850819
104,0.4327914015556722
105,0.4328815787587923
106,0.4327912145305503
107,0.43287929472611475
108,0.43279105446970334
109,0.4328771616705625
110,0.4327909050614534
111,0.4328750345601604
112,0.4327907868397328
113,0.4328730130659285
114,0.4327906823978237
115,0.4328706236840561
116,0.4327906560518828
117,0.43286766637303875
118,0.432790739053752
119,0.43286209473059173
120,0.4327911970224575
121,0.43285566981341056
122,0.4327916535432687
123,0.43285075548899904
124,0.4327919200304918
125,0.43284818021369864
126,0.4327918640488568
127,0.4328464773789992
128,0.43279176730912766
129,0.43284518088672697
130,0.4327916246617697
131,0.43284400079188956
132,0.43279149633420533
133,0.43284292345246805
134,0.43279136539690694
135,0.4328418886008916
136,0.4327912477000088
137,0.4328409121576769
138,0.43279113425581517
139,0.43283996867322067
140,0.4327910313443785
141,0.4328390709728169
142,0.43279093380451605
143,0.4328382021155832
144,0.4327908450960348
145,0.43283737302780195
146,0.43279076155530566
147,0.4328365684674014
148,0.4327906858190367
149,0.43283580038119895
150,0.4327906146193566
151,0.4328350505542017
152,0.4327905507934467
153,0.43283433574532443
154,0.4327904906988869
155,0.43283362508542955
156,0.4327904388057937
157,0.4328329446181773
158,0.4327903905829954
159,0.43283220620323926
160,0.43279035815601963
161,0.4328314034110323
162,0.4327903434122797
163,0.43283005415905385
164,0.4327904133479813
165,0.43282781039535556
166,0.4327906052543954
167,0.43282458012069225
168,0.43279090519174807
169,0.4328223850620775
170,0.4327910145582668
171,0.43282118146789894
172,0.4327910298577121
173,0.432820501589208
174,0.43279097985953974
175,0.4328199750036018
176,0.43279092690690857
177,0.4328195264789152
178,0.4327908662639589
179,0.43281910083721425
180,0.4327908104900766
181,0.43281869964558367
182,0.43279075509840537
183,0.432818309219563
184,0.4327907038654588
185,0.43281793419919545
186,0.43279065447041215
187,0.4328175684287905
188,0.43279060849269024
189,0.432817215220458
190,0.43279056460548493
191,0.4328168706025601
192,0.43279052366072057
193,0.432816537118066
194,0.43279048475020154
195,0.4328162115032496
196,0.43279044846389597
197,0.4328158961535822
198,0.43279041405266405
199,0.4328155877562038
200,0.43279038205154047
201,0.43281528914872547
202,0.43279035171671454
203,0.4328149961237237
204,0.43279032368968795
205,0.432814712824593
206,0.4327902970808148
207,0.43281443224414917
208,0.432790272916197
209,0.43281416128429245
210,0.43279024997092413
211,0.43281388290404815
212,0.43279023063229616
213,0.4328136047704378
214,0.432790213834939
215,0.43281325289020683
216,0.4327902098901539
217,0.43281275669278046
218,0.43279023000111844
219,0.4328117148384232
220,0.43279032849638854
221,0.432810207955007
222,0.4327904719416259
223,0.4328088521677148
224,0.4327905827784217
225,0.43280814151277364
226,0.4327906012485382
227,0.4328077537723182
228,0.4327905926235427
229,0.4328075056236054
230,0.4327905669383385
231,0.43280729685839997
232,0.43279054122236826
233,0.4328071102508656
234,0.43279051352988357
235,0.4328069302116222
236,0.4327904875806696
237,0.43280675778380323
238,0.4327904619218369
239,0.4328065887912047
240,0.4327904377459066
241,0.43280642474808584
242,0.4327904143135005
243,0.4328062638059182
244,0.4327903921247148
245,0.4328061069609924
246,0.43279037077029353
247,0.4328059531018326
248,0.43279035050536574
249,0.4328058029107763
250,0.43279033106674347
251,0.432805655567589
252,0.4327903126108671
253,0.4328055116159502
254,0.43279029494021826
255,0.4328053703402361
256,0.4327902781723117
257,0.4328052322632625
258,0.4327902621354633
259,0.4328050966528451
260,0.43279024694029933
261,0.43280496411949926
262,0.43279023241439935
263,0.43280483377605633
264,0.4327902186886152
265,0.43280470647664865
266,0.4327902055615646
267,0.43280458091722135
268,0.4327901932251973
269,0.4328044584904576
270,0.43279018140509634
271,0.43280433676758734
272,0.43279017045342266
273,0.43280421819969417
274,0.43279015995818826
275,0.4328040964825749
276,0.4327901508062112
277,0.4328039742974998
278,0.43279014263990245
279,0.4328038243699339
280,0.4327901392917063
281,0.432803620499586
282,0.4327901449948637
283,0.43280319855210947
284,0.4327901827326634
285,0.43280247800929694
286,0.43279025734944276
287,0.43280163816603046
288,0.43279033902051534
289,0.43280112331429466
290,0.43279036888054123
291,0.43280085610298574
292,0.43279037395694014
293,0.43280070968009526
294,0.43279036426408646
295,0.4328006006485004
296,0.4327903527188928
297,0.43280050892247335
298,0.43279033919483434
299,0.43280042198833235
300,0.43279032627928266
301,0.43280033919813576
302,0.4327903132583013
303,0.4328002578982946
304,0.43279030086397013
305,0.4328001787098496
306,0.4327902887187495
307,0.4328001006990139
308,0.4327902770979146
309,0.4328000243007977
310,0.4327902658091119
311,0.4327999490512671
312,0.4327902549764023
313,0.4327998752146265
314,0.4327902444908835
315,0.4327998025048243
316,0.4327902344167081
317,0.4327997310934563
318,0.4327902246834851
319,0.4327996607740397
320,0.43279021532903916
321,0.4327995916727394
322,0.432790206301585
323,0.4327995236194832
324,0.43279019762703885
325,0.43279945672243214
326,0.43279018926253066
327,0.43279939082344265
328,0.4327901812293844
329,0.4327993260321439
330,0.43279017348800836
331,0.43279926218251824
332,0.4327901660599414
333,0.43279919940552825
334,0.43279015890440076
335,0.43279913750258864
336,0.4327901520478587
337,0.43279907665542305
338,0.4327901454430341
339,0.4327990165889376
340,0.43279013912843517
341,0.4327989575909726
342,0.4327901330415857
343,0.4327988992102703
344,0.4327901272477005
345,0.4327988419553075
346,0.43279012165270747
347,0.4327987849166087
348,0.4327901163878996
349,0.4327987290255307
350,0.4327901113024366
351,0.4327986718324586
352,0.4327901067425582
353,0.4327986143803316
354,0.4327901025708722
355,0.432798546328451
356,0.43279010024973563
357,0.4327984583342239
358,0.4327901013054181
359,0.4327982863285784
360,0.4327901148893817
361,0.4327979629755993
362,0.4327901491856509
363,0.43279747713753713
364,0.4327902017561374
365,0.4327970962445735
366,0.43279023290609664
367,0.432796884797138
368,0.4327902444337859
369,0.4327967805477436
370,0.43279024273268074
371,0.4327967145979937
372,0.4327902381188679
373,0.4327966649075588
374,0.4327902315242137
375,0.4327966198770686
376,0.43279022500858577
377,0.4327965778051953
378,0.43279021824815544
379,0.43279653661401357
380,0.4327902117583058
381,0.43279649650242596
382,0.43279020532677703
383,0.4327964568826992
384,0.43279019912889927
385,0.43279641796966944
386,0.43279019305932276
387,0.43279637952004746
388,0.4327901871903521
389,0.43279634166137115
390,0.43279018146749965
391,0.43279630426552457
392,0.43279017592450136
393,0.4327962674063134
394,0.4327901705300914
395,0.4327962310043478
396,0.43279016530153636
397,0.432796195105003
398,0.43279016021866146
399,0.4327961596523922
400,0.4327901552910633
401,0.4327961246771313
402,0.43279015050417724
403,0.43279609013537385
404,0.4327901458638517
405,0.43279605605037363
406,0.43279014135847255
407,0.43279602238425613
408,0.4327901369920871
409,0.4327959891573646
410,0.43279013275459854
411,0.4327959563339005
412,0.43279012864936517
413,0.43279592393460686
414,0.4327901246668921
415,0.43279589192244283
416,0.432790120810642
417,0.4327958603219138
418,0.43279011707096054
419,0.4327958290907704
420,0.43279011345219665
421,0.4327957982619605
422,0.4327901099436512
423,0.4327957677817164
424,0.4327901065516416
425,0.43279573769954965
426,0.43279010326306266
427,0.4327957079379976
428,0.4327901000881177
429,0.43279567857917767
430,0.43279009700880355
431,0.4327956494947557
432,0.43279009404325364
433,0.4327956208332796
434,0.43279009116361117
