iteration,objective
0,1.0559037361618877
1,0.7554758684771534
2,0.7554758684694937
3,0.750645615790358
4,0.7505752998800376
5,0.7505752998800371
6,0.7505687969609869
7,0.7505686584444781
8,0.7505681460622191
9,0.7505681459962765
10,0.7505681166156292
11,0.7505681131969171
12,0.7505681127826975
13,0.7505681127826975
14,0.7505681127826975
15,0.7505681127826975
16,0.7505681127234044
