x,y
-0.571158094272224,-0.1319827594788941
-0.5714927853814482,-0.13204647968602146
-0.5713400173297095,-0.13198127167780196
-0.7862748370368348,-0.1887169791174409
-0.7968649607109274,-0.19291568494765843
-0.8080097156661029,-0.19621814626235698
-0.8080312441335965,-0.19633314670421279
-0.8080498888546483,-0.19621681909467167
-0.7840087276387003,-0.18415180370805065
-0.7841831286594699,-0.1841977010703646
-0.8052527062844013,-0.19107250856945093
-0.8053154663609711,-0.19106004811814808
-0.8052814348432787,-0.19118053315885175
-0.8053119531428297,-0.19124432510229109
-0.8023617118708527,-0.1935749183378178
-0.8010824665981718,-0.19431387257316604
-0.7991132300784588,-0.19545857479992948
-0.7983836524940436,-0.19591496411354445
-0.7922294398639592,-0.19675168240367136
-0.7920257323759992,-0.19674715664808665
-0.7716369405764842,-0.19521521640259293
-0.7714475379769997,-0.19521893790277584
-0.8405316524330889,-0.21429272785711093
-0.6196323090438081,-0.1548375254798198
-0.5596770223486282,-0.13793894899991951
-0.5142877401996697,-0.12501693970292782
-0.48800994384183205,-0.11426767647695986
-0.4469891994634832,-0.09750866920386905
-0.4469170161594516,-0.09734001408876196
-0.8280825318246715,-0.20816893074631948
-0.8282465008776944,-0.208067361768467
-0.8281316238038023,-0.20825245452657498
-0.7981580312379534,-0.21324363956213557
-0.7205251201855252,-0.20843816293288686
-0.7200553354959928,-0.20811975233063704
-0.7200074024473957,-0.2080691133497739
-0.7200299460903983,-0.20776454832804345
-0.7200545660912184,-0.20719935191506103
-0.7199309252353708,-0.20673581673466632
-0.7190674980431893,-0.2053991439280606
-0.6668427872682834,-0.1751849506589951
-0.666898493879078,-0.17507341773718985
-0.6667624784121493,-0.175159973453472
-0.5771445921613442,-0.1813412209909835
-0.5772517751710915,-0.18142997157407656
-0.7965751750794098,-0.25501654172957305
-0.7967917878919718,-0.2549937379891158
-0.7966509017596537,-0.2550812851511939
-0.7334106729019038,-0.21839873238054688
-0.7436359601199195,-0.21978559719010532
-0.743696170916619,-0.2196574711932399
-0.7445043309369552,-0.21919681520510834
-0.7445039134616247,-0.21921081215718813
-0.7090438652206763,-0.1807108538177429
-0.631263254719516,0.16675840052577376
-0.6315668871141951,0.16866685766090872
-0.6736013858317528,0.22171119893974617
-0.6735087088416851,0.22186667294837945
-0.6420368967361669,0.21491137348373976
-0.6419102895720645,0.21508956227337572
-0.6420810934417932,0.21497865100850516
-0.6735951048922745,0.22678203523828594
-0.6851539564627555,0.23189733799542392
-0.7029847976583805,0.23992612002705674
-0.7031382127721341,0.24001854368891307
-0.703134529462397,0.23976931311183788
-0.7031008326873196,0.23984878369641305
-0.6774027027092054,0.22717134625919172
-0.5919066819592884,0.17482921223414716
-0.5804962859514744,0.17466064949844323
-0.580233692011028,0.17460380440768278
-0.5804608689426048,0.17470921841230883
-0.5899832746409059,0.19478161764834337
-0.6005843457070603,0.21287575658985336
-0.64013665589911,0.2627619644109729
-0.659267377470262,0.2877166893160613
-0.6593399649886263,0.28786740756786466
-0.6607004121249861,0.28968367403811185
-0.6608798451351112,0.28968182112435625
-0.660707804286936,0.2897397921974649
-0.6063514497427112,0.2747106888769034
-0.6062374068084768,0.2747278686119715
-0.6059923134160641,0.2746619898119348
-0.6056847145996536,0.2746352093210946
