iteration,objective
0,0.6389502830465269
1,0.565274156493574
2,0.5330483572618175
3,0.513180188017433
4,0.499463912641254
5,0.4890347466862269
6,0.480535059280063
7,0.47347525927621986
8,0.4678638836199154
9,0.4628848034774633
10,0.4583207286746397
11,0.4545538100992338
12,0.45119136119268843
13,0.4480186157743277
14,0.4454172821581155
15,0.4427516752968846
16,0.4404436543753195
17,0.4382777555565061
18,0.43620414815534986
19,0.43451471231012184
20,0.4328149641757503
21,0.4310826837875462
22,0.4296073949223325
23,0.42819547557838583
24,0.42679354581870693
25,0.42556053611762823
26,0.42434338445279507
27,0.4231946372348177
28,0.4221408900365691
29,0.42112054875083277
30,0.42014258273658833
31,0.41919821575966765
32,0.41826170323512185
33,0.417489118553977
34,0.41665264245714195
35,0.4159511729767341
36,0.4151426829669945
37,0.4144711085382868
38,0.41372954146578345
39,0.41305388763777656
40,0.4124718680931408
41,0.4118162751061162
42,0.41131561332187677
43,0.41066901085773494
44,0.41014734938551994
45,0.40965359478557656
46,0.40911749441229883
47,0.40865576000260395
48,0.40810474067325014
49,0.4076779406089497
50,0.4072341975420199
51,0.4067660782931019
52,0.40634013446549555
53,0.4059573525029257
54,0.4055385988282089
55,0.405120329363715
56,0.40472625758568337
57,0.40436487000476146
58,0.4040014906553132
59,0.4036591336459072
60,0.40328866175650246
61,0.40296180093536504
62,0.4026148661729205
63,0.4023113081103044
64,0.4019666273895139
65,0.40164676803495963
66,0.4013761310519372
67,0.40109933110085444
68,0.4008123621630752
69,0.4005190555892293
70,0.4002516690234589
71,0.4000087811258627
72,0.39971102180527573
73,0.39949189155964776
74,0.39922701519125714
75,0.39895144962210716
76,0.3987274624299848
77,0.39850363204475797
78,0.3982591480095426
79,0.39804765840667544
80,0.3978005954615024
81,0.3976282323839909
82,0.3973456523867902
83,0.3971695110277173
84,0.39695288065738865
85,0.39673510962565417
86,0.396564485396247
87,0.3963510462546348
88,0.3961336062746195
89,0.3959657493147027
90,0.39576814581549535
91,0.3955845352989433
92,0.3953743695206212
93,0.3952394655149354
94,0.3950354482324044
95,0.39488613664120736
96,0.39467446712239707
97,0.39452960300872547
98,0.3943320043308055
99,0.3941935368220703
100,0.39403103598626893
101,0.3938663406176274
102,0.3936958906574405
103,0.393533359853828
104,0.39341495068875243
105,0.3932295354966696
106,0.3931267546325951
107,0.3929438632672842
108,0.3928211368909834
109,0.3926719120741224
110,0.39253381674456256
111,0.39241254215310706
112,0.39226329171513097
113,0.39214212581364194
114,0.39199284853821964
115,0.3918725358758382
116,0.3917254660118262
117,0.3916231149352491
118,0.3914809147095873
119,0.3913620996565708
120,0.3912373978797171
121,0.3911190699187473
122,0.3910061069337988
123,0.39087791287894885
124,0.39074542177861377
125,0.39065325713309434
126,0.3905410807221334
127,0.3904403780504278
128,0.39032002466750176
129,0.3902375383880226
130,0.39010409191031725
131,0.3900346464934638
132,0.38989797466921355
133,0.38982103681452224
134,0.38972233889944113
135,0.3896085740952755
136,0.3895283142233363
137,0.38941896244066365
138,0.38934835988871613
139,0.3892484569379394
140,0.3891483161384359
141,0.389048619921047
142,0.3889536329826679
143,0.3888788919858648
144,0.3887856577156781
145,0.38869632324672154
146,0.38861444503712894
147,0.38853149582864915
148,0.38844169698632336
149,0.38836051399400306
150,0.3882661443233289
151,0.3881923081488511
152,0.38810552573949136
153,0.38803317484256034
154,0.3879265568484914
155,0.3878763379395574
156,0.38778410980428113
157,0.3877156026264766
158,0.38762791224924453
159,0.3875401381030656
160,0.38747949465050874
161,0.3873951207715319
162,0.38731634973569135
163,0.38725240938475963
164,0.3871702327906374
165,0.3871163245152044
166,0.38702420773702895
167,0.3869625429863304
168,0.38688065900650187
169,0.3868149377984465
170,0.3867470850893897
171,0.38668433735727764
172,0.3865942055706427
173,0.38654694602701234
174,0.3864691956791623
175,0.38641149459901764
176,0.38635014388443556
177,0.3862657314012316
178,0.38621993564295715
179,0.3861415569048418
180,0.3860911703116435
181,0.386034715727968
182,0.38596959400470154
183,0.38591310665695044
184,0.38585122773760777
185,0.3857890886794934
186,0.38573339296149856
187,0.3856784259430045
188,0.3856207199605322
189,0.38555491714283674
190,0.3855110817984124
191,0.38544864595631106
192,0.3853925685495187
193,0.3853433527038033
194,0.38528788536871
195,0.38521807119581775
196,0.3851761297419004
197,0.38511765148572485
198,0.38507289077155105
199,0.3850178259454885
200,0.3849681202624179
201,0.38490915705014306
202,0.3848628697881583
203,0.38481375869554424
204,0.3847590710096845
205,0.38470908184970504
206,0.38465576555182573
207,0.3846084843454765
208,0.38456205628546164
209,0.3845162025861968
210,0.3844630692021457
211,0.38442212073524257
212,0.38435661868276905
213,0.38432788395442563
214,0.38425958172346736
215,0.3842336129013765
216,0.38417021362411924
217,0.3841362174816565
218,0.38408506766029643
219,0.38404317069801286
220,0.38399133262284096
221,0.38394979536512475
222,0.38390460211752814
223,0.38385283593145186
224,0.3838159090850223
225,0.3837655295491978
226,0.3837287644539182
227,0.38368955891678436
228,0.3836315976546853
229,0.3836011183396455
230,0.38354394875306413
231,0.38352154915753034
232,0.3834693199157427
233,0.38342797498243764
234,0.3833864354451104
235,0.38333678321639547
236,0.3833107284728803
237,0.3832664933550867
238,0.38322218083109943
239,0.3831825342915347
240,0.38313118077002767
241,0.38310994119670133
242,0.3830583853886967
243,0.3830198214337382
244,0.3829851250866321
245,0.3829447167412885
246,0.38290024526040733
247,0.3828707022748092
248,0.38282652065228373
249,0.38278954680130745
250,0.3827530217724669
251,0.38271528021068396
252,0.38267429409922404
253,0.38264213456624363
254,0.38259414381708423
255,0.38257934061161086
256,0.3825219157828924
257,0.3824984587679397
258,0.3824489673244039
259,0.382422476666656
260,0.3823854225322319
261,0.38234408413969034
262,0.3823126423960815
263,0.382274544983023
264,0.38224565795054183
265,0.3822104388404818
266,0.38217483848268546
267,0.38212926965603533
268,0.3821094920042151
269,0.38206836507567715
270,0.3820380497269699
271,0.38200167603658824
272,0.38196509085675384
273,0.3819357944881034
274,0.38190476060420386
275,0.3818644470004502
276,0.38184531880618844
277,0.3817970338892392
278,0.3817666398320803
279,0.38174372390384514
280,0.3817031418200927
281,0.3816791767402108
282,0.3816411816599335
283,0.38160835278874033
284,0.3815850451916761
285,0.3815503428306989
286,0.3815095759096446
287,0.3814914301844112
288,0.3814489522051412
289,0.3814369807714624
290,0.3813833386110079
291,0.38136588846839686
292,0.38133531091143835
293,0.38129929760935427
294,0.38128179100864296
295,0.38123628694691925
296,0.38121471435777854
297,0.3811830190111769
298,0.3811538665327147
299,0.3811246978314336
300,0.3810922458721155
301,0.3810692654449551
302,0.38104068357571186
303,0.38101148488457415
304,0.3809766739717116
305,0.38095163508222196
306,0.38092198614574496
307,0.3808960916104965
308,0.3808651766348543
309,0.3808342274645742
310,0.3808169120569797
311,0.38077755507456457
312,0.3807617655095766
313,0.38072256007617633
314,0.38070370677614024
315,0.3806725229487226
316,0.380644703964321
317,0.380622151494734
318,0.38058755430826635
319,0.38057274943609426
320,0.38053830376264175
321,0.3805176592626345
322,0.38048193201203223
323,0.3804612836687141
324,0.3804332937118789
325,0.38040706586097606
326,0.3803855499270739
327,0.38035359122375034
328,0.3803323846558509
329,0.3803033876427123
330,0.38028342191535114
331,0.38024915188545017
332,0.3802359657635055
333,0.38019974183488725
334,0.3801773803931777
335,0.3801597844389295
336,0.38011947334601826
337,0.38011288948347777
338,0.38007613694380354
339,0.3800631116426381
340,0.3800310791745652
341,0.3800035739298412
342,0.379982324620473
343,0.3799613315393285
344,0.3799342430470795
345,0.3799099940354288
346,0.3798870140773335
347,0.37986119367982707
348,0.37983997430993294
349,0.379818237793406
350,0.3797977879601061
351,0.37976397124796873
352,0.3797501529995342
353,0.3797245746806841
354,0.37969818926683857
355,0.37968122590242326
356,0.3796520987821395
357,0.37963368131513464
358,0.3796145034340957
359,0.3795859182784345
360,0.3795647437634125
361,0.3795457472121598
362,0.37952077737320056
363,0.3794958936046444
364,0.3794790301347408
365,0.37945455054885424
366,0.3794328296944241
367,0.3794149876085863
368,0.37938771910715924
369,0.37936889330437956
370,0.37934617853674163
371,0.3793271613138973
372,0.37930645402047936
373,0.37928189554569924
374,0.37925984529243706
375,0.3792422236883745
376,0.3792170802064698
377,0.37920589711429303
378,0.3791763629536843
379,0.37915708591403213
380,0.3791347320217781
381,0.3791153017706695
382,0.37909886664064923
383,0.37907316278733627
384,0.37905550262035653
385,0.3790332895109765
386,0.37901538006388086
387,0.37899828488238957
388,0.37897249082029877
389,0.37895784768154483
390,0.37893048412079455
391,0.37891420448061985
392,0.3788976643974603
393,0.3788720332418479
394,0.3788563619533551
395,0.37884060684732024
396,0.3788147366513555
397,0.3788004871462998
398,0.3787768035425354
399,0.37876235771292033
400,0.37874183566125985
401,0.37872353270691833
402,0.37870070458313326
403,0.3786841495250286
404,0.37866552495964423
405,0.37864954533870404
406,0.37862845758037494
407,0.3786113635929751
408,0.37859361735387
409,0.3785718659120548
410,0.3785584575935669
411,0.3785359082941339
412,0.37852305077689763
413,0.3784969064894373
414,0.37848434469343784
415,0.3784683669125834
416,0.37844967925655226
417,0.3784318904298163
418,0.37841622759388277
419,0.378394723291371
420,0.3783771722008441
421,0.378364691051161
422,0.37834566005105996
423,0.3783260280473249
424,0.37831269558337144
425,0.3782925313447125
426,0.37827719351875416
