iteration,objective
0,0.6389502830465269
1,0.6381571795848948
2,0.6373650440896913
3,0.6365738774274698
4,0.6357836804690465
5,0.6349944540895308
6,0.6342061991683998
7,0.633418916589377
8,0.6326326072406933
9,0.6318472720143008
10,0.6310629118065928
11,0.6302795275179022
12,0.6294971200525606
13,0.6287156903188752
14,0.6279352392291333
15,0.6271557676992734
16,0.6263772766492708
17,0.6255997670027779
18,0.624823239687402
19,0.6240476956342783
20,0.6232731357785666
21,0.6224995610588128
22,0.6217269724177487
23,0.6209553708016752
24,0.6201847571607926
25,0.6194151324493061
26,0.6186464976253039
27,0.617878853651199
28,0.6171122014933468
29,0.6163465421227541
30,0.6155818765148989
31,0.614818205650198
32,0.6140555305141329
33,0.6132938520976372
34,0.6125331713975491
35,0.6117734894168518
36,0.6110148071653452
37,0.61025712566023
38,0.6095004459266966
39,0.6087447689986847
40,0.6079900959199653
41,0.6072364277450489
42,0.6064837655404138
43,0.6057321103859952
44,0.6049814633764369
45,0.6042318256235341
46,0.6034831982576633
47,0.6027355824309959
48,0.6019889793200657
49,0.6012433901290849
50,0.6004988160940193
51,0.5997552584878643
52,0.5990127186254537
53,0.5982711978707529
54,0.5975306976448855
55,0.5967912194359719
56,0.596052764810974
57,0.5953153354304562
58,0.5945789330669672
59,0.5938435596276999
60,0.5931092171840051
61,0.5923759080081351
62,0.5916436346223038
63,0.5909123998624685
64,0.5901822069652621
65,0.5894530596862916
66,0.5887249624666877
67,0.5879979206734673
68,0.5872719409554871
69,0.5865470317919886
70,0.5858232043727196
71,0.5851004740854876
72,0.5843788631978954
73,0.583658406101587
74,0.5829391607300287
75,0.5822212372962745
76,0.5815048859817022
77,0.580790796793321
78,0.5800797194491831
79,0.5793702362705527
80,0.5786666969064084
81,0.577958324001996
82,0.5772509667037556
83,0.576548651321436
84,0.5758482915140798
85,0.5751440204205267
86,0.5744407938188072
87,0.5737421043381954
88,0.573046616808241
89,0.572346494925648
90,0.5716474198301055
91,0.5709521398433353
92,0.5702616386360512
93,0.569565685579003
94,0.5688707833958587
95,0.5681789216111722
96,0.5674934313035794
97,0.5668016707174673
98,0.5661109670088715
99,0.5654225640842837
100,0.5647420922157604
101,0.5640545530721197
102,0.5633680787291627
103,0.5626831923933718
104,0.5620077484146957
105,0.5613244672798003
106,0.5606422619572594
107,0.5599611356471186
108,0.5592854789663487
109,0.5586116234144063
110,0.5579337416877652
111,0.5572569564337105
112,0.5565849687136383
113,0.5559162479391085
114,0.5552427737935307
115,0.5545704253412651
116,0.5539022534156056
117,0.553238762798549
118,0.5525698497251982
119,0.5519021241468652
120,0.5512380380340457
121,0.550580037569522
122,0.5499160782362599
123,0.5492535342759722
124,0.5485945381742972
125,0.5479465021332136
126,0.5472943272833733
127,0.5466374667540224
128,0.5459881743080632
129,0.5453500324526486
130,0.5446997548871589
131,0.5440639657191927
132,0.5434208130322108
133,0.5427822474179234
134,0.5421442444417205
135,0.5415097280758526
136,0.5408655678345399
137,0.5402386998988901
138,0.5396181527243187
139,0.538987829673716
140,0.5383635715561386
141,0.5377378504664926
142,0.5371293599321573
143,0.5365064969505001
144,0.5358767486735438
145,0.5352591218212286
146,0.5346537879807955
147,0.534034135648837
148,0.5334128321854013
149,0.5328038179222356
150,0.5321919640550443
151,0.5315780976926481
152,0.5309692800001126
153,0.5303635329751323
154,0.5297563787832013
155,0.5291436195974697
156,0.5285345804066345
157,0.5279391650302446
158,0.5273356677643671
159,0.5267244214264941
160,0.5261277603738496
161,0.5255315224216819
162,0.5249290091089228
163,0.5243317968486848
164,0.5237366947120365
165,0.5231421096992299
166,0.5225525327314348
167,0.5219482594575231
168,0.5213541695032353
169,0.5207781211697801
170,0.5201846488791856
171,0.5195895506648269
172,0.519008092968685
173,0.5184152688503122
174,0.5178411088945849
175,0.5172538257865896
176,0.5166697122119743
177,0.5160867457961842
178,0.5155085972471505
179,0.5149314731001269
180,0.5143581604445566
181,0.5137791952634154
182,0.5132004766617827
183,0.5126263941348562
184,0.5120585939610464
185,0.5114879644783057
186,0.5109245728601712
187,0.5103491219671735
188,0.5097800743511172
189,0.5092202437965606
190,0.5086588627421236
191,0.5080922449851698
192,0.5075338626554228
193,0.5069669971049753
194,0.5064099631237626
195,0.5058613645687455
196,0.5052991224963148
197,0.5047426328666965
198,0.5041892261174821
199,0.5036381667578159
200,0.503089759958119
201,0.5025439061465101
202,0.501983407477239
203,0.5014411132636768
204,0.5008889109556776
205,0.5003510343279975
206,0.49980421023103205
